pres,time,temp,conductivity,sbeox0v,fluo_chl,flag,second,day_name,month,day,year,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,date
251.119,11H 38M 8.16700000000128S,13.8606,4.581409,2.2369,0.1138,0,41888.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.14,11H 38M 8.20799999999872S,13.8604,4.581395,2.2369,0.1138,0,41888.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.16,11H 38M 8.25S,13.8606,4.581416,2.2369,0.1138,0,41888.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.18,11H 38M 8.29200000000128S,13.8608,4.58143,2.2369,0.1138,0,41888.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.2,11H 38M 8.33299999999872S,13.8606,4.581367,2.2381,0.1138,0,41888.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.22,11H 38M 8.375S,13.8604,4.581353,2.2369,0.1138,0,41888.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.24,11H 38M 8.41700000000128S,13.8604,4.581395,2.2357,0.1138,0,41888.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.261,11H 38M 8.45799999999872S,13.8604,4.581395,2.2369,0.1138,0,41888.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.282,11H 38M 8.5S,13.8601,4.58136,2.2369,0.1138,0,41888.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.302,11H 38M 8.54200000000128S,13.8604,4.581381,2.2369,0.1126,0,41888.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.322,11H 38M 8.58299999999872S,13.8604,4.581416,2.2369,0.1138,0,41888.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.342,11H 38M 8.625S,13.8604,4.581409,2.2369,0.1126,0,41888.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.362,11H 38M 8.66700000000128S,13.8603,4.581367,2.2369,0.1126,0,41888.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.385,11H 38M 8.70799999999872S,13.8597,4.58129,2.2369,0.1138,0,41888.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.409,11H 38M 8.75S,13.8591,4.581241,2.2357,0.115,0,41888.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.431,11H 38M 8.79200000000128S,13.8589,4.581171,2.2369,0.1174,0,41888.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.453,11H 38M 8.83299999999872S,13.8584,4.581171,2.2369,0.1186,0,41888.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.476,11H 38M 8.875S,13.8584,4.581157,2.2369,0.121,0,41888.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.498,11H 38M 8.91700000000128S,13.8585,4.581122,2.2369,0.1222,0,41888.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.521,11H 38M 8.95799999999872S,13.8589,4.581199,2.2369,0.1234,0,41888.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.545,11H 38M 9S,13.8587,4.581234,2.2369,0.1234,0,41889,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.57,11H 38M 9.04200000000128S,13.8589,4.581206,2.2369,0.1258,0,41889.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.593,11H 38M 9.08299999999872S,13.8587,4.581206,2.2369,0.1258,0,41889.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.615,11H 38M 9.125S,13.8587,4.581199,2.2369,0.1246,0,41889.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.638,11H 38M 9.16700000000128S,13.8585,4.581136,2.2369,0.1258,0,41889.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.664,11H 38M 9.20799999999872S,13.8584,4.581143,2.2369,0.1246,0,41889.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.691,11H 38M 9.25S,13.8581,4.581122,2.2381,0.1234,0,41889.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.717,11H 38M 9.29200000000128S,13.8581,4.581129,2.2369,0.1222,0,41889.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.744,11H 38M 9.33299999999872S,13.8576,4.581059,2.2369,0.1222,0,41889.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.77,11H 38M 9.375S,13.8575,4.581009,2.2381,0.1222,0,41889.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.796,11H 38M 9.41700000000128S,13.8572,4.581003,2.2381,0.1222,0,41889.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.821,11H 38M 9.45799999999872S,13.8569,4.581003,2.2369,0.121,0,41889.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.847,11H 38M 9.5S,13.8572,4.581024,2.2369,0.121,0,41889.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.874,11H 38M 9.54200000000128S,13.8571,4.580996,2.2381,0.1198,0,41889.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.901,11H 38M 9.58299999999872S,13.8568,4.580996,2.2369,0.1198,0,41889.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.928,11H 38M 9.625S,13.8569,4.581003,2.2369,0.1198,0,41889.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.954,11H 38M 9.66700000000128S,13.8568,4.580967,2.2369,0.1198,0,41889.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
251.98,11H 38M 9.70799999999872S,13.8566,4.580897,2.2381,0.1186,0,41889.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.006,11H 38M 9.75S,13.8562,4.580883,2.2369,0.1198,0,41889.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.032,11H 38M 9.79200000000128S,13.8555,4.580806,2.2369,0.1198,0,41889.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.058,11H 38M 9.83299999999872S,13.8555,4.580799,2.2369,0.1186,0,41889.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.083,11H 38M 9.875S,13.8552,4.580827,2.2369,0.1186,0,41889.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.109,11H 38M 9.91700000000128S,13.8552,4.580813,2.2369,0.1186,0,41889.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.135,11H 38M 9.95799999999872S,13.8555,4.580806,2.2381,0.1186,0,41889.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.161,11H 38M 10S,13.8553,4.580806,2.2381,0.1174,0,41890,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.188,11H 38M 10.0420000000013S,13.8554,4.58082,2.2369,0.1162,0,41890.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.214,11H 38M 10.0829999999987S,13.8552,4.580834,2.2369,0.115,0,41890.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.239,11H 38M 10.125S,13.8554,4.580813,2.2381,0.115,0,41890.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.265,11H 38M 10.1670000000013S,13.8557,4.580862,2.2381,0.115,0,41890.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.29,11H 38M 10.2079999999987S,13.856,4.580904,2.2369,0.1126,0,41890.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.313,11H 38M 10.25S,13.8564,4.580933,2.2369,0.1126,0,41890.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.338,11H 38M 10.2920000000013S,13.8563,4.580954,2.2381,0.1114,0,41890.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.364,11H 38M 10.3329999999987S,13.8566,4.580961,2.2369,0.1102,0,41890.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.391,11H 38M 10.375S,13.8565,4.580961,2.2369,0.1102,0,41890.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.416,11H 38M 10.4170000000013S,13.8567,4.580989,2.2369,0.1102,0,41890.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.441,11H 38M 10.4579999999987S,13.8567,4.580968,2.2369,0.1091,0,41890.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.465,11H 38M 10.5S,13.8566,4.580975,2.2357,0.1091,0,41890.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.49,11H 38M 10.5420000000013S,13.8567,4.580961,2.2369,0.1091,0,41890.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.515,11H 38M 10.5829999999987S,13.8566,4.580961,2.2381,0.1091,0,41890.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.54,11H 38M 10.625S,13.8565,4.580926,2.2369,0.1091,0,41890.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.564,11H 38M 10.6670000000013S,13.8566,4.580947,2.2369,0.1091,0,41890.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.588,11H 38M 10.7079999999987S,13.8565,4.580961,2.2369,0.1114,0,41890.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.612,11H 38M 10.75S,13.8566,4.581003,2.2381,0.1114,0,41890.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.636,11H 38M 10.7920000000013S,13.8565,4.58094,2.2369,0.1126,0,41890.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.66,11H 38M 10.8329999999987S,13.8566,4.580982,2.2369,0.1138,0,41890.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.681,11H 38M 10.875S,13.8563,4.580912,2.2369,0.1162,0,41890.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.703,11H 38M 10.9170000000013S,13.8562,4.580905,2.2357,0.1162,0,41890.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.726,11H 38M 10.9579999999987S,13.8558,4.580856,2.2369,0.1186,0,41890.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.749,11H 38M 11S,13.856,4.580884,2.2369,0.1198,0,41891,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.772,11H 38M 11.0420000000013S,13.8557,4.580884,2.2369,0.1222,0,41891.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.794,11H 38M 11.0829999999987S,13.8558,4.58094,2.2369,0.1246,0,41891.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.816,11H 38M 11.125S,13.8561,4.580961,2.2369,0.1258,0,41891.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.839,11H 38M 11.1670000000013S,13.8562,4.580961,2.2369,0.127,0,41891.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.863,11H 38M 11.2079999999987S,13.8564,4.580975,2.2369,0.127,0,41891.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.886,11H 38M 11.25S,13.8563,4.580996,2.2369,0.1283,0,41891.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.91,11H 38M 11.2920000000013S,13.8566,4.580968,2.2369,0.1283,0,41891.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.934,11H 38M 11.3329999999987S,13.8563,4.580989,2.2381,0.1295,0,41891.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.959,11H 38M 11.375S,13.8562,4.580912,2.2369,0.1283,0,41891.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
252.982,11H 38M 11.4170000000013S,13.856,4.58094,2.2369,0.1283,0,41891.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.006,11H 38M 11.4579999999987S,13.8562,4.58094,2.2369,0.1283,0,41891.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.03,11H 38M 11.5S,13.8562,4.580919,2.2369,0.127,0,41891.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.054,11H 38M 11.5420000000013S,13.8561,4.580891,2.2369,0.127,0,41891.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.078,11H 38M 11.5829999999987S,13.8558,4.580884,2.2369,0.127,0,41891.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.102,11H 38M 11.625S,13.8557,4.580884,2.2381,0.127,0,41891.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.126,11H 38M 11.6670000000013S,13.8558,4.580884,2.2381,0.127,0,41891.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.15,11H 38M 11.7079999999987S,13.8557,4.580926,2.2381,0.1246,0,41891.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.175,11H 38M 11.75S,13.856,4.580919,2.2381,0.1234,0,41891.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.2,11H 38M 11.7920000000013S,13.856,4.580891,2.2381,0.1222,0,41891.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.225,11H 38M 11.8329999999987S,13.8562,4.58094,2.2369,0.1222,0,41891.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.249,11H 38M 11.875S,13.856,4.580898,2.2369,0.1222,0,41891.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.273,11H 38M 11.9170000000013S,13.8557,4.580898,2.2369,0.1198,0,41891.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.298,11H 38M 11.9579999999987S,13.8558,4.580828,2.2369,0.121,0,41891.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.324,11H 38M 12S,13.8554,4.580807,2.2369,0.1198,0,41892,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.349,11H 38M 12.0420000000013S,13.855,4.580807,2.2369,0.1198,0,41892.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.374,11H 38M 12.0829999999987S,13.8547,4.580772,2.2381,0.1198,0,41892.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.399,11H 38M 12.125S,13.8545,4.580765,2.2369,0.121,0,41892.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.424,11H 38M 12.1670000000013S,13.8542,4.580779,2.2369,0.121,0,41892.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.45,11H 38M 12.2079999999987S,13.8545,4.580765,2.2369,0.1198,0,41892.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.475,11H 38M 12.25S,13.8544,4.580765,2.2369,0.121,0,41892.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.499,11H 38M 12.2920000000013S,13.8545,4.580765,2.2369,0.121,0,41892.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.523,11H 38M 12.3329999999987S,13.8545,4.580821,2.2369,0.121,0,41892.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.547,11H 38M 12.375S,13.8548,4.580814,2.2369,0.121,0,41892.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.572,11H 38M 12.4170000000013S,13.8547,4.580786,2.2357,0.121,0,41892.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.597,11H 38M 12.4579999999987S,13.8548,4.5808,2.2357,0.1234,0,41892.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.622,11H 38M 12.5S,13.8552,4.580828,2.2369,0.1234,0,41892.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.647,11H 38M 12.5420000000013S,13.8552,4.580842,2.2369,0.1258,0,41892.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.673,11H 38M 12.5829999999987S,13.8552,4.580842,2.2357,0.1283,0,41892.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.7,11H 38M 12.625S,13.8552,4.58087,2.2369,0.1283,0,41892.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.727,11H 38M 12.6670000000013S,13.8552,4.580842,2.2369,0.1295,0,41892.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.753,11H 38M 12.7079999999987S,13.8547,4.580807,2.2369,0.1307,0,41892.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.779,11H 38M 12.75S,13.8548,4.580772,2.2357,0.132,0,41892.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.804,11H 38M 12.7920000000013S,13.8545,4.58073,2.2357,0.132,0,41892.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.828,11H 38M 12.8329999999987S,13.8546,4.580751,2.2357,0.132,0,41892.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.853,11H 38M 12.875S,13.8545,4.580765,2.2357,0.1332,0,41892.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.879,11H 38M 12.9170000000013S,13.8541,4.580723,2.2357,0.1332,0,41892.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.905,11H 38M 12.9579999999987S,13.854,4.580688,2.2369,0.1332,0,41892.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.929,11H 38M 13S,13.854,4.580709,2.2357,0.1344,0,41893,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.953,11H 38M 13.0420000000013S,13.8537,4.580695,2.2357,0.1344,0,41893.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
253.978,11H 38M 13.0829999999987S,13.8538,4.580709,2.2357,0.1344,0,41893.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.002,11H 38M 13.125S,13.854,4.580723,2.2357,0.1369,0,41893.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.028,11H 38M 13.1670000000013S,13.8537,4.580709,2.2357,0.1357,0,41893.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.052,11H 38M 13.2079999999987S,13.854,4.580688,2.2357,0.1369,0,41893.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.077,11H 38M 13.25S,13.854,4.580653,2.2357,0.1369,0,41893.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.101,11H 38M 13.2920000000013S,13.8535,4.580618,2.2357,0.1369,0,41893.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.125,11H 38M 13.3329999999987S,13.8534,4.580611,2.2357,0.1382,0,41893.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.151,11H 38M 13.375S,13.8531,4.580589,2.2357,0.1382,0,41893.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.176,11H 38M 13.4170000000013S,13.8532,4.580568,2.2357,0.1394,0,41893.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.201,11H 38M 13.4579999999987S,13.853,4.580597,2.2357,0.1394,0,41893.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.224,11H 38M 13.5S,13.8525,4.580547,2.2357,0.1407,0,41893.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.249,11H 38M 13.5420000000013S,13.8523,4.580526,2.2369,0.1394,0,41893.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.273,11H 38M 13.5829999999987S,13.8527,4.58059,2.2357,0.1394,0,41893.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.298,11H 38M 13.625S,13.853,4.58059,2.2357,0.1394,0,41893.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.323,11H 38M 13.6670000000013S,13.8531,4.580632,2.2357,0.1394,0,41893.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.347,11H 38M 13.7079999999987S,13.8529,4.580583,2.2369,0.1382,0,41893.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.37,11H 38M 13.75S,13.8526,4.580569,2.2357,0.1382,0,41893.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.393,11H 38M 13.7920000000013S,13.8527,4.580625,2.2357,0.1357,0,41893.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.417,11H 38M 13.8329999999987S,13.8531,4.580646,2.2357,0.1344,0,41893.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.441,11H 38M 13.875S,13.8532,4.580604,2.2369,0.1332,0,41893.875,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.464,11H 38M 13.9170000000013S,13.8528,4.580604,2.2357,0.132,0,41893.917,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.487,11H 38M 13.9579999999987S,13.8529,4.580611,2.2369,0.1295,0,41893.958,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.51,11H 38M 14S,13.8528,4.580548,2.2369,0.1283,0,41894,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.533,11H 38M 14.0420000000013S,13.8525,4.580526,2.2357,0.1283,0,41894.042,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.556,11H 38M 14.0829999999987S,13.8523,4.580463,2.2357,0.127,0,41894.083,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.577,11H 38M 14.125S,13.852,4.580463,2.2369,0.1258,0,41894.125,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.598,11H 38M 14.1670000000013S,13.8516,4.580449,2.2369,0.1258,0,41894.167,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.619,11H 38M 14.2079999999987S,13.8518,4.580534,2.2357,0.1246,0,41894.208,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.64,11H 38M 14.25S,13.852,4.580505,2.2357,0.1246,0,41894.25,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.661,11H 38M 14.2920000000013S,13.8521,4.580491,2.2357,0.1246,0,41894.292,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.682,11H 38M 14.3329999999987S,13.8518,4.5804,2.2357,0.1246,0,41894.333,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.704,11H 38M 14.375S,13.8518,4.580428,2.2357,0.1234,0,41894.375,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.725,11H 38M 14.4170000000013S,13.8517,4.580435,2.2369,0.1234,0,41894.417,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.746,11H 38M 14.4579999999987S,13.8518,4.580477,2.2369,0.1234,0,41894.458,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.767,11H 38M 14.5S,13.8515,4.5804,2.2357,0.1234,0,41894.5,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.788,11H 38M 14.5420000000013S,13.8514,4.580428,2.2357,0.1234,0,41894.542,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.809,11H 38M 14.5829999999987S,13.8515,4.580421,2.2369,0.1234,0,41894.583,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.829,11H 38M 14.625S,13.8516,4.58047,2.2357,0.1222,0,41894.625,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.849,11H 38M 14.6670000000013S,13.8514,4.580414,2.2369,0.1234,0,41894.667,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.87,11H 38M 14.7079999999987S,13.851,4.580407,2.2369,0.1234,0,41894.708,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.89,11H 38M 14.75S,13.8512,4.580351,2.2369,0.1222,0,41894.75,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.91,11H 38M 14.7920000000013S,13.851,4.58033,2.2369,0.1234,0,41894.792,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
254.932,11H 38M 14.8329999999987S,13.8511,4.580358,2.2357,0.1234,0,41894.833,NA,Jun,11,2021,NA,NA,NA,NA,NA,NA,NA,11 Jun 2021
