 DD MMM YYYY HH:MM:SS   Latitude  Longitude       PrDM      T090C        FlC      Xmiss        Par      Sal00Sbeox0Mm/Kg
 03 Nov 2019 01:14:08  -21.02662  172.17688     50.810    23.5842     0.0435    88.5194 1.4073e+02    35.3684    212.956
 03 Nov 2019 01:14:09  -21.02662  172.17688     50.481    23.5927     0.0439    88.5115 1.6653e+02    35.3643    213.096
 03 Nov 2019 01:14:10  -21.02662  172.17688     50.133    23.5861     0.0420    88.5135 1.7012e+02    35.3661    213.132
 03 Nov 2019 01:14:11  -21.02662  172.17686     49.829    23.5960     0.0439    88.5263 1.5723e+02    35.3654    212.862
 03 Nov 2019 01:14:12  -21.02662  172.17686     49.529    23.6016     0.0431    88.5253 1.5230e+02    35.3644    212.944
 03 Nov 2019 01:14:13  -21.02662  172.17686     49.196    23.6065     0.0424    88.5174 1.6024e+02    35.3635    213.036
 03 Nov 2019 01:14:14  -21.02662  172.17686     48.843    23.6015     0.0431    88.5233 1.6171e+02    35.3641    213.076
 03 Nov 2019 01:14:15  -21.02660  172.17686     48.562    23.6004     0.0447    88.5144 1.5936e+02    35.3643    213.240
 03 Nov 2019 01:14:16  -21.02660  172.17686     48.543    23.6007     0.0446    88.5184 1.6067e+02    35.3647    213.020
 03 Nov 2019 01:14:17  -21.02660  172.17686     48.979    23.6162     0.0433    88.5184 1.8298e+02    35.3633    212.904
 03 Nov 2019 01:14:18  -21.02660  172.17684     49.894    23.6229     0.0429    88.5203 1.5995e+02    35.3620    212.416
 03 Nov 2019 01:14:19  -21.02660  172.17684     50.830    23.6172     0.0424    88.5223 1.4740e+02    35.3620    213.284
 03 Nov 2019 01:14:20  -21.02660  172.17684     50.995    23.6152     0.0428    88.5233 1.4091e+02    35.3632    213.490
 03 Nov 2019 01:14:21  -21.02660  172.17684     50.353    23.6185     0.0409    88.5184 1.5240e+02    35.3623    213.285
 03 Nov 2019 01:14:22  -21.02658  172.17684     49.438    23.6163     0.0420    88.5203 1.6214e+02    35.3626    212.451
 03 Nov 2019 01:14:23  -21.02658  172.17682     48.901    23.6150     0.0416    88.5184 1.6193e+02    35.3627    212.669
 03 Nov 2019 01:14:24  -21.02658  172.17682     48.993    23.6188     0.0415    88.4839 1.6859e+02    35.3628    212.982
 03 Nov 2019 01:14:25  -21.02658  172.17682     49.450    23.6235     0.0414    88.5253 1.7487e+02    35.3618    213.261
 03 Nov 2019 01:14:26  -21.02658  172.17682     49.813    23.6229     0.0424    88.5125 1.5538e+02    35.3622    213.362
 03 Nov 2019 01:14:27  -21.02658  172.17682     49.788    23.6228     0.0428    88.5164 1.5917e+02    35.3621    213.774
 03 Nov 2019 01:14:28  -21.02656  172.17682     49.370    23.6231     0.0414    88.5263 1.5659e+02    35.3619    213.324
 03 Nov 2019 01:14:29  -21.02656  172.17680     48.927    23.6193     0.0418    88.5164 1.6609e+02    35.3621    213.033
 03 Nov 2019 01:14:30  -21.02656  172.17680     48.903    23.6199     0.0419    88.5135 1.8257e+02    35.3624    213.136
 03 Nov 2019 01:14:31  -21.02656  172.17680     49.420    23.6236     0.0429    88.5233 1.7343e+02    35.3621    213.406
 03 Nov 2019 01:14:32  -21.02656  172.17680     50.172    23.6237     0.0422    88.5164 1.5193e+02    35.3618    212.950
 03 Nov 2019 01:14:33  -21.02656  172.17678     50.549    23.6222     0.0411    88.5046 1.4213e+02    35.3622    213.114
 03 Nov 2019 01:14:34  -21.02656  172.17678     50.222    23.6235     0.0429    88.5144 1.3971e+02    35.3619    213.198
 03 Nov 2019 01:14:35  -21.02656  172.17678     49.324    23.6226     0.0422    88.5164 1.4524e+02    35.3620    213.331
 03 Nov 2019 01:14:36  -21.02654  172.17678     48.417    23.6231     0.0428    88.5085 1.5603e+02    35.3617    213.047
 03 Nov 2019 01:14:37  -21.02654  172.17678     48.027    23.6224     0.0422    88.5184 1.6033e+02    35.3621    212.515
 03 Nov 2019 01:14:38  -21.02652  172.17678     48.268    23.6241     0.0420    88.5154 1.4528e+02    35.3619    212.762
 03 Nov 2019 01:14:39  -21.02652  172.17676     49.139    23.6230     0.0405    88.5105 1.4020e+02    35.3621    213.161
 03 Nov 2019 01:14:40  -21.02652  172.17676     49.847    23.6237     0.0409    88.5233 1.4677e+02    35.3618    212.761
 03 Nov 2019 01:14:41  -21.02652  172.17676     49.799    23.6217     0.0418    88.5213 1.3517e+02    35.3622    212.966
 03 Nov 2019 01:14:42  -21.02652  172.17676     49.232    23.6246     0.0424    88.5223 1.3347e+02    35.3619    213.168
 03 Nov 2019 01:14:43  -21.02652  172.17674     48.323    23.6308     0.0421    88.5253 1.6162e+02    35.3617    213.295
 03 Nov 2019 01:14:44  -21.02652  172.17674     47.395    23.6422     0.0425    88.5174 1.7539e+02    35.3600    213.334
 03 Nov 2019 01:14:45  -21.02650  172.17674     46.601    23.6516     0.0432    88.5134 1.5980e+02    35.3584    213.724
 03 Nov 2019 01:14:46  -21.02650  172.17674     46.107    23.6352     0.0425    88.5204 1.8650e+02    35.3600    213.734
 03 Nov 2019 01:14:47  -21.02650  172.17672     45.926    23.6352     0.0414    88.5223 2.1126e+02    35.3604    213.486
 03 Nov 2019 01:14:48  -21.02650  172.17672     45.936    23.6354     0.0398    88.5203 1.8634e+02    35.3601    212.964
 03 Nov 2019 01:14:49  -21.02650  172.17672     45.907    23.6326     0.0413    88.5292 1.8777e+02    35.3606    213.221
 03 Nov 2019 01:14:50  -21.02648  172.17672     45.811    23.6377     0.0423    88.5312 2.2191e+02    35.3602    213.103
 03 Nov 2019 01:14:51  -21.02648  172.17672     45.675    23.6408     0.0404    88.5184 2.1363e+02    35.3608    212.865
 03 Nov 2019 01:14:52  -21.02648  172.17670     45.407    23.6432     0.0398    88.4977 1.9328e+02    35.3650    213.532
 03 Nov 2019 01:14:53  -21.02648  172.17670     44.956    23.7405     0.0391    88.4997 1.7934e+02    35.3504    214.342
 03 Nov 2019 01:14:54  -21.02648  172.17670     44.329    23.6820     0.0385    88.5184 1.9952e+02    35.3535    214.111
 03 Nov 2019 01:14:55  -21.02648  172.17670     43.387    23.7942     0.0392    88.4790 2.2049e+02    35.3567    212.227
 03 Nov 2019 01:14:56  -21.02648  172.17668     42.185    24.0044     0.0419    88.4435 2.0335e+02    35.3358    211.690
 03 Nov 2019 01:14:57  -21.02646  172.17668     41.075    23.9880     0.0415    88.4298 2.3274e+02    35.3188    211.715
 03 Nov 2019 01:14:58  -21.02646  172.17668     40.562    23.9167     0.0419    88.4288 2.4674e+02    35.3490    211.718
 03 Nov 2019 01:14:59  -21.02646  172.17668     40.687    23.9856     0.0425    88.4209 2.6475e+02    35.3360    211.174
 03 Nov 2019 01:15:00  -21.02646  172.17668     40.988    24.0268     0.0414    88.4091 2.3763e+02    35.3293    211.991
 03 Nov 2019 01:15:01  -21.02646  172.17668     40.937    24.0012     0.0374    88.3963 2.2415e+02    35.3266    212.340
 03 Nov 2019 01:15:02  -21.02644  172.17666     40.385    23.9724     0.0365    88.4062 2.4663e+02    35.3325    211.508
 03 Nov 2019 01:15:03  -21.02644  172.17666     39.529    24.0102     0.0374    88.4190 2.7184e+02    35.3330    211.174
 03 Nov 2019 01:15:04  -21.02644  172.17666     38.857    24.0922     0.0360    88.4121 2.4270e+02    35.3141    211.628
 03 Nov 2019 01:15:05  -21.02644  172.17664     38.872    24.0476     0.0371    88.4081 2.6326e+02    35.3209    211.123
 03 Nov 2019 01:15:06  -21.02644  172.17664     39.051    24.0536     0.0377    88.4140 2.8456e+02    35.3253    210.062
 03 Nov 2019 01:15:07  -21.02644  172.17664     39.160    24.1345     0.0390    88.4612 2.6099e+02    35.3114    210.022
 03 Nov 2019 01:15:08  -21.02642  172.17664     39.129    24.1663     0.0389    88.4632 2.2791e+02    35.3046    209.889
 03 Nov 2019 01:15:09  -21.02642  172.17664     39.066    24.1827     0.0375    88.4721 2.4507e+02    35.3050    209.878
 03 Nov 2019 01:15:10  -21.02642  172.17664     38.998    24.2219     0.0371    88.4603 2.7439e+02    35.2980    209.047
 03 Nov 2019 01:15:11  -21.02642  172.17664     38.852    24.2690     0.0362    88.4721 2.2068e+02    35.2929    209.070
 03 Nov 2019 01:15:12  -21.02642  172.17662     38.678    24.2808     0.0350    88.4681 2.4855e+02    35.2872    208.869
 03 Nov 2019 01:15:13  -21.02642  172.17662     38.620    24.2581     0.0337    88.4622 2.7132e+02    35.2905    208.492
 03 Nov 2019 01:15:14  -21.02640  172.17662     38.775    24.2869     0.0325    88.4730 2.5795e+02    35.2883    208.508
 03 Nov 2019 01:15:15  -21.02640  172.17662     39.167    24.3039     0.0308    88.4780 2.2668e+02    35.2843    209.095
 03 Nov 2019 01:15:16  -21.02640  172.17662     39.509    24.2924     0.0318    88.4770 2.0460e+02    35.2873    208.698
 03 Nov 2019 01:15:17  -21.02640  172.17660     39.395    24.2965     0.0318    88.4622 2.6497e+02    35.2861    208.045
 03 Nov 2019 01:15:18  -21.02640  172.17660     38.949    24.3033     0.0326    88.4622 2.4328e+02    35.2832    208.459
 03 Nov 2019 01:15:19  -21.02640  172.17660     38.571    24.2940     0.0328    88.4563 2.2813e+02    35.2850    208.203
 03 Nov 2019 01:15:20  -21.02638  172.17660     38.497    24.2939     0.0310    88.4593 2.1650e+02    35.2852    208.634
 03 Nov 2019 01:15:21  -21.02638  172.17658     38.437    24.2894     0.0310    88.4583 2.0063e+02    35.2843    208.649
 03 Nov 2019 01:15:22  -21.02638  172.17658     38.620    24.2626     0.0313    88.4809 2.6419e+02    35.2898    208.332
 03 Nov 2019 01:15:23  -21.02638  172.17658     38.444    24.2728     0.0307    88.4809 2.1662e+02    35.2874    208.367
 03 Nov 2019 01:15:24  -21.02636  172.17658     38.228    24.2874     0.0318    88.4721 1.6275e+02    35.2861    208.363
 03 Nov 2019 01:15:25  -21.02636  172.17658     37.787    24.2617     0.0319    88.4711 1.7479e+02    35.2863    208.427
 03 Nov 2019 01:15:26  -21.02636  172.17658     37.191    24.2324     0.0308    88.4721 1.7167e+02    35.2930    208.537
 03 Nov 2019 01:15:27  -21.02636  172.17656     36.358    24.2780     0.0324    88.4711 1.8201e+02    35.2907    208.414
 03 Nov 2019 01:15:28  -21.02636  172.17656     35.616    24.3168     0.0308    88.4750 1.8144e+02    35.2809    208.324
 03 Nov 2019 01:15:29  -21.02636  172.17656     35.221    24.2889     0.0296    88.4622 1.7107e+02    35.2863    208.262
 03 Nov 2019 01:15:30  -21.02634  172.17656     35.213    24.3176     0.0296    88.4337 1.8007e+02    35.2820    207.993
 03 Nov 2019 01:15:31  -21.02634  172.17654     35.294    24.2924     0.0294    88.4701 1.5601e+02    35.2836    208.220
 03 Nov 2019 01:15:32  -21.02634  172.17654     35.119    24.2760     0.0300    88.4878 1.6038e+02    35.2893    208.601
 03 Nov 2019 01:15:33  -21.02634  172.17654     34.626    24.3080     0.0313    88.4947 2.3161e+02    35.2828    208.160
 03 Nov 2019 01:15:34  -21.02634  172.17654     34.351    24.3052     0.0325    88.3009 2.2448e+02    35.2836    208.292
 03 Nov 2019 01:15:35  -21.02632  172.17654     34.419    24.3178     0.0310    88.4947 1.7973e+02    35.2828    207.922
 03 Nov 2019 01:15:36  -21.02632  172.17652     34.807    24.3336     0.0295    88.5016 2.0123e+02    35.2798    207.640
 03 Nov 2019 01:15:37  -21.02632  172.17652     35.167    24.3346     0.0284    88.4977 1.8472e+02    35.2796    207.701
 03 Nov 2019 01:15:38  -21.02632  172.17652     35.062    24.3319     0.0284    88.5036 1.3578e+02    35.2799    207.534
 03 Nov 2019 01:15:39  -21.02632  172.17652     34.526    24.3281     0.0322    88.5066 1.2311e+02    35.2795    208.042
 03 Nov 2019 01:15:40  -21.02632  172.17652     33.985    24.3129     0.0308    88.5016 1.4835e+02    35.2823    208.387
 03 Nov 2019 01:15:41  -21.02630  172.17650     33.709    24.3165     0.0291    88.5036 1.7992e+02    35.2818    208.529
 03 Nov 2019 01:15:42  -21.02630  172.17650     33.690    24.3177     0.0280    88.4927 1.8824e+02    35.2814    208.045
 03 Nov 2019 01:15:43  -21.02630  172.17650     33.772    24.3183     0.0294    88.4947 2.1436e+02    35.2816    207.696
 03 Nov 2019 01:15:44  -21.02630  172.17650     34.006    24.3328     0.0297    88.5154 2.3210e+02    35.2803    207.672
 03 Nov 2019 01:15:45  -21.02628  172.17650     34.500    24.3365     0.0303    88.4987 2.4909e+02    35.2795    207.894
 03 Nov 2019 01:15:46  -21.02628  172.17650     35.067    24.3368     0.0306    88.5016 2.1285e+02    35.2795    207.854
 03 Nov 2019 01:15:47  -21.02628  172.17648     35.290    24.3367     0.0314    88.5056 2.0956e+02    35.2793    207.842
 03 Nov 2019 01:15:48  -21.02628  172.17648     35.123    24.3348     0.0304    88.4741 2.7022e+02    35.2797    207.528
 03 Nov 2019 01:15:49  -21.02628  172.17648     34.759    24.3342     0.0295    88.5006 2.7836e+02    35.2795    207.380
 03 Nov 2019 01:15:50  -21.02626  172.17648     34.332    24.3269     0.0278    88.4977 2.8972e+02    35.2801    208.292
 03 Nov 2019 01:15:51  -21.02626  172.17646     34.027    24.3281     0.0279    88.4868 3.7137e+02    35.2803    208.504
 03 Nov 2019 01:15:52  -21.02626  172.17646     33.978    24.3312     0.0284    88.5006 2.9585e+02    35.2799    207.979
 03 Nov 2019 01:15:53  -21.02626  172.17646     34.078    24.3353     0.0288    88.5056 2.8965e+02    35.2799    207.507
 03 Nov 2019 01:15:54  -21.02626  172.17646     34.251    24.3381     0.0276    88.5085 3.1359e+02    35.2798    207.409
 03 Nov 2019 01:15:55  -21.02624  172.17646     34.486    24.3341     0.0269    88.5006 3.2239e+02    35.2799    207.854
 03 Nov 2019 01:15:56  -21.02624  172.17646     34.646    24.3342     0.0270    88.5066 2.5896e+02    35.2802    207.926
 03 Nov 2019 01:15:57  -21.02624  172.17644     34.526    24.3372     0.0274    88.5115 3.0889e+02    35.2797    207.970
 03 Nov 2019 01:15:58  -21.02624  172.17644     34.225    24.3385     0.0292    88.5105 3.2161e+02    35.2796    207.992
 03 Nov 2019 01:15:59  -21.02624  172.17644     34.087    24.3377     0.0298    88.5194 2.9564e+02    35.2796    208.275
 03 Nov 2019 01:16:00  -21.02622  172.17644     34.248    24.3373     0.0305    88.5066 3.1173e+02    35.2799    207.986
 03 Nov 2019 01:16:01  -21.02622  172.17644     34.594    24.3408     0.0290    88.5016 3.0306e+02    35.2796    207.497
 03 Nov 2019 01:16:02  -21.02622  172.17644     34.930    24.3416     0.0265    88.5075 3.1734e+02    35.2796    207.616
 03 Nov 2019 01:16:03  -21.02622  172.17642     35.074    24.3410     0.0257    88.5075 2.8221e+02    35.2794    207.683
 03 Nov 2019 01:16:04  -21.02622  172.17642     34.955    24.3407     0.0257    88.5016 2.6593e+02    35.2796    208.136
 03 Nov 2019 01:16:05  -21.02620  172.17642     34.618    24.3409     0.0255    88.4947 3.0147e+02    35.2794    208.415
 03 Nov 2019 01:16:06  -21.02620  172.17642     34.138    24.3365     0.0268    88.4996 2.9436e+02    35.2794    208.339
 03 Nov 2019 01:16:07  -21.02620  172.17642     33.721    24.3339     0.0295    88.5056 3.0127e+02    35.2800    208.257
 03 Nov 2019 01:16:08  -21.02620  172.17642     33.592    24.3336     0.0305    88.5016 2.9656e+02    35.2797    207.546
 03 Nov 2019 01:16:09  -21.02618  172.17640     33.842    24.3332     0.0306    88.5046 2.8354e+02    35.2802    207.267
 03 Nov 2019 01:16:10  -21.02618  172.17640     34.384    24.3394     0.0277    88.5036 3.1134e+02    35.2797    207.644
 03 Nov 2019 01:16:11  -21.02618  172.17640     35.022    24.3410     0.0272    88.5046 2.5429e+02    35.2795    207.587
 03 Nov 2019 01:16:12  -21.02618  172.17640     35.393    24.3402     0.0276    88.5135 2.6421e+02    35.2795    207.874
 03 Nov 2019 01:16:13  -21.02618  172.17640     35.174    24.3398     0.0268    88.5105 2.8431e+02    35.2796    208.200
 03 Nov 2019 01:16:14  -21.02618  172.17640     34.505    24.3380     0.0277    88.5056 2.8838e+02    35.2795    208.110
 03 Nov 2019 01:16:15  -21.02616  172.17638     33.848    24.3362     0.0274    88.5006 2.7841e+02    35.2798    207.532
 03 Nov 2019 01:16:16  -21.02616  172.17638     33.551    24.3357     0.0261    88.5046 3.2325e+02    35.2798    207.447
 03 Nov 2019 01:16:17  -21.02616  172.17638     33.700    24.3356     0.0265    88.5115 3.0903e+02    35.2799    208.553
 03 Nov 2019 01:16:18  -21.02616  172.17638     34.135    24.3360     0.0267    88.5066 3.0226e+02    35.2800    208.343
 03 Nov 2019 01:16:19  -21.02616  172.17638     34.551    24.3393     0.0274    88.4947 2.9997e+02    35.2799    207.781
 03 Nov 2019 01:16:20  -21.02614  172.17636     34.723    24.3381     0.0272    88.5105 2.8511e+02    35.2797    207.770
 03 Nov 2019 01:16:21  -21.02614  172.17636     34.651    24.3391     0.0278    88.4977 2.9013e+02    35.2798    207.993
 03 Nov 2019 01:16:22  -21.02614  172.17636     34.438    24.3396     0.0281    88.5026 3.0233e+02    35.2798    207.982
 03 Nov 2019 01:16:23  -21.02614  172.17636     34.269    24.3391     0.0266    88.5134 3.1358e+02    35.2798    208.101
 03 Nov 2019 01:16:24  -21.02614  172.17636     34.224    24.3397     0.0261    88.5036 3.4429e+02    35.2796    208.149
 03 Nov 2019 01:16:25  -21.02614  172.17636     34.102    24.3394     0.0275    88.4957 2.8192e+02    35.2799    207.877
 03 Nov 2019 01:16:26  -21.02612  172.17636     34.229    24.3393     0.0286    88.4947 3.1253e+02    35.2797    207.750
 03 Nov 2019 01:16:27  -21.02612  172.17636     34.067    24.3392     0.0283    88.4957 3.0199e+02    35.2798    207.635
 03 Nov 2019 01:16:28  -21.02612  172.17636     33.732    24.3394     0.0272    88.5115 3.0990e+02    35.2798    207.165
 03 Nov 2019 01:16:29  -21.02612  172.17634     33.142    24.3388     0.0271    88.5085 2.9439e+02    35.2796    207.352
 03 Nov 2019 01:16:30  -21.02612  172.17634     32.595    24.3374     0.0272    88.5135 3.2213e+02    35.2798    207.533
 03 Nov 2019 01:16:31  -21.02610  172.17634     32.335    24.3373     0.0271    88.5095 3.2841e+02    35.2799    208.116
 03 Nov 2019 01:16:32  -21.02610  172.17634     32.315    24.3373     0.0263    88.5105 3.2320e+02    35.2798    208.267
 03 Nov 2019 01:16:33  -21.02610  172.17634     32.228    24.3372     0.0273    88.5066 3.2390e+02    35.2797    208.083
 03 Nov 2019 01:16:34  -21.02610  172.17634     31.891    24.3373     0.0286    88.5026 3.2222e+02    35.2798    207.828
 03 Nov 2019 01:16:35  -21.02610  172.17634     31.254    24.3373     0.0286    88.5006 2.9892e+02    35.2798    207.716
