pres,time,temp,conductivity,sbeox0v,fluo_chl,upoly0,upoly1,potemp,sal00,sigma,sbeox_ml,sbeox_mm,flag,second,frame,frale_syn,sn,counter,counter_down,v_main,q_asummary,numerici_qa,hex_qa,beta700_wave,chl_lo_gain,chl_5_volt,chl_ltc,chl_raw,chl_micro_l,chl_hi_gain,chl_em_wave,chl_lo_gain_2,chl_5_volt_2,chl_ltc_2,chl_raw_2,chl_micro_l_2,chl_hi_gain_2,chl_em_wave_2,fdom_lo_gain,chl_5_volt_3,date,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x,day,month,year
161.084,13H 31M 47.4789999999994S,13.8449,4.562779,2.4078,0.1529,1.7726394,13.827844,13.8211,38.5523,28.9742,3.5989,156.202,0,48707.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
160.285,13H 31M 48.4789999999994S,13.8456,4.563003,2.4108,0.1456,1.7713167,13.828527,13.8219,38.5541,28.9755,3.6073,156.566,0,48708.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
158.921,13H 31M 49.4789999999994S,13.8432,4.562079,2.4131,0.1399,1.7703501,13.82716,13.8197,38.5484,28.9715,3.611,156.725,0,48709.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
157.645,13H 31M 50.4789999999994S,13.841,4.561539,2.416,0.1398,1.7688747,13.828527,13.8176,38.5461,28.9701,3.6179,157.027,0,48710.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
156.791,13H 31M 51.4789999999994S,13.8415,4.5616390000000004,2.4191,0.1539,1.7673484,13.826477,13.8183,38.5469,28.9706,3.6252,157.345,0,48711.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
155.572,13H 31M 52.4789999999994S,13.8397,4.561178,2.4227,0.1449,1.7661783,13.824427,13.8167,38.5449,28.9694,3.6308,157.586,0,48712.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
154.296,13H 31M 53.4789999999994S,13.8375,4.560621,2.4246,0.1538,1.7652625,13.822377,13.8147,38.5424,28.9679,3.6323,157.652,0,48713.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
153.331,13H 31M 54.4789999999994S,13.8369,4.560408,2.4279,0.1503,1.7643468,13.821694,13.8142,38.5414,28.9673,3.6429,158.113,0,48714.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
151.847,13H 31M 55.4789999999994S,13.8299,4.558931,2.4306,0.1397,1.7634311,13.817594,13.8074,38.5351,28.9638,3.6405,158.01,0,48715.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
151.004,13H 31M 56.4789999999994S,13.8286,4.55886,2.4306,0.16,1.7625153,13.819644,13.8063,38.5361,28.9649,3.6431,158.122,0,48716.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
150.366,13H 31M 57.4789999999994S,13.8298,4.558953,2.4351,0.1582,1.7615487,13.812128,13.8076,38.5361,28.9646,3.667,159.159,0,48717.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
148.74,13H 31M 58.4789999999994S,13.8193,4.556863,2.4429,0.1496,1.7604803,13.812128,13.7974,38.5275,28.9601,3.6832,159.864,0,48718.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
146.997,13H 31M 59.4789999999994S,13.7952,4.553133,2.4482,0.1485,1.75814,13.797777,13.7735,38.5171,28.9572,3.6879,160.065,0,48719.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
146.316,13H 32M 0.47899999999936S,13.801,4.55405,2.4513,0.1576,1.7560542,13.795727,13.7794,38.5202,28.9583,3.6919,160.24,0,48720.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
145.534,13H 32M 1.47899999999936S,13.7963,4.553227,2.4558,0.1675,1.7542227,13.79436,13.7749,38.5175,28.9572,3.7057,160.84,0,48721.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
143.823,13H 32M 2.47899999999936S,13.7759,4.549902,2.4612,0.1755,1.7523403,13.776592,13.7547,38.5073,28.9536,3.7181,161.378,0,48722.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
142.913,13H 32M 3.47899999999936S,13.7758,4.549931,2.4661,0.164,1.7497456,13.771808,13.7547,38.5081,28.9542,3.734,162.069,0,48723.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
141.929,13H 32M 4.47899999999936S,13.772,4.54937,2.4759,0.1709,1.7478632,13.763606,13.7511,38.5069,28.9541,3.7682,163.554,0,48724.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
140.42,13H 32M 5.47899999999936S,13.7178,4.540717,2.4879,0.1693,1.7463878,13.749936,13.6972,38.4798,28.9447,3.7908,164.536,0,48725.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
139.194,13H 32M 6.47899999999936S,13.6985,4.53845,2.4942,0.1752,1.7434371,13.726696,13.678,38.4783,28.9476,3.7874,164.386,0,48726.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
138.339,13H 32M 7.47899999999936S,13.7244,4.542265,2.4963,0.1704,1.7386548,13.723962,13.7041,38.489,28.9503,3.7873,164.38,0,48727.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
137.44,13H 32M 8.47899999999936S,13.7082,4.539548,2.5013,0.1773,1.7363146,13.717126,13.688,38.4798,28.9466,3.8071,165.241,0,48728.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
136.177,13H 32M 9.47899999999936S,13.6996,4.538039,2.5078,0.182,1.7338726,13.697301,13.6797,38.4746,28.9444,3.8228,165.924,0,48729.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
135.112,13H 32M 10.4789999999994S,13.6898,4.536135,2.5141,0.1744,1.7312271,13.697301,13.67,38.4669,28.9404,3.8334,166.383,0,48730.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
133.694,13H 32M 11.4789999999994S,13.692,4.536368,2.5195,0.1643,1.729243,13.686362,13.6724,38.4675,28.9404,3.8423,166.772,0,48731.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
132.286,13H 32M 12.4789999999994S,13.687,4.535289,2.5241,0.1662,1.7265975,13.681577,13.6676,38.4629,28.9379,3.8453,166.902,0,48732.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
130.962,13H 32M 13.4789999999994S,13.6895,4.535691,2.526,0.1823,1.7243589,13.680209,13.6703,38.4648,28.9388,3.8417,166.743,0,48733.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
130.224,13H 32M 14.4789999999994S,13.6884,4.535541,2.5263,0.1754,1.7229853,13.681577,13.6693,38.4648,28.939,3.8426,166.785,0,48734.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
129.34,13H 32M 15.4789999999994S,13.6908,4.535732,2.5291,0.1693,1.7218661,13.680209,13.6719,38.4646,28.9383,3.8569,167.406,0,48735.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
128.071,13H 32M 16.4789999999994S,13.6861,4.534527,2.5338,0.1672,1.7210521,13.679526,13.6673,38.4585,28.9345,3.865,167.759,0,48736.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
126.992,13H 32M 17.4789999999994S,13.6646,4.531338,2.5366,0.1689,1.7203398,13.680893,13.646,38.4502,28.9327,3.8686,167.914,0,48737.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
126.302,13H 32M 18.4789999999994S,13.6815,4.533942,2.5386,0.1592,1.7200855,13.678842,13.663,38.4583,28.9354,3.8678,167.876,0,48738.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
125.581,13H 32M 19.4789999999994S,13.6685,4.532117,2.5397,0.1675,1.7192206,13.660381,13.6501,38.4543,28.935,3.8699,167.969,0,48739.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
125.385,13H 32M 20.4789999999994S,13.6716,4.532401,2.5416,0.1822,1.71744,13.661065,13.6532,38.454,28.9341,3.8828,168.529,0,48740.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
125.236,13H 32M 21.4789999999994S,13.662,4.531027,2.5478,0.1951,1.7159137,13.650808,13.6437,38.4506,28.9335,3.9029,169.402,0,48741.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
125.269,13H 32M 22.4789999999994S,13.6407,4.527573,2.5531,0.1841,1.7142348,13.652176,13.6224,38.4392,28.9292,3.906,169.538,0,48742.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
125.306,13H 32M 23.4789999999994S,13.642,4.527929,2.5544,0.1905,1.7138787,13.65833,13.6237,38.4412,28.9305,3.9056,169.52,0,48743.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
124.901,13H 32M 24.4789999999994S,13.6554,4.529928,2.5577,0.1883,1.7137769,13.639184,13.6372,38.447,28.932,3.9219,170.225,0,48744.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
124.143,13H 32M 25.4789999999994S,13.6281,4.525328,2.5655,0.1757,1.7112332,13.614565,13.6099,38.431,28.9255,3.9496000000000002,171.431,0,48745.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
123.418,13H 32M 26.4789999999994S,13.6115,4.522853,2.5738,0.1873,1.7071632,13.59952,13.5935,38.4244,28.9239,3.9655,172.123,0,48746.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
122.643,13H 32M 27.4789999999994S,13.6054,4.521789,2.5806,0.2051,1.7041107,13.598152,13.5875,38.4208,28.9224,3.9744,172.507,0,48747.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
121.434,13H 32M 28.4789999999994S,13.5975,4.520406,2.5857,0.2085,1.7009565,13.587209,13.5798,38.416,28.9203,3.9825,172.857,0,48748.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.583,13H 32M 29.4789999999994S,13.6,4.520748,2.5909,0.2123,1.6981583,13.589261,13.5824,38.4172,28.9206,3.9909,173.225,0,48749.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
119.899,13H 32M 30.4789999999994S,13.5944,4.519858,2.5941,0.2082,1.6959707,13.586525,13.5769,38.4146,28.9198,3.9889,173.139,0,48750.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
119.653,13H 32M 31.4789999999994S,13.595,4.519972,2.5949,0.2057,1.6950041,13.585157,13.5775,38.4153,28.9202,3.9888,173.134,0,48751.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
119.845,13H 32M 32.4789999999994S,13.5949,4.520002,2.5963,0.209,1.6937831,13.582421,13.5774,38.4155,28.9204,3.9926,173.297,0,48752.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
119.741,13H 32M 33.4789999999994S,13.5946,4.519897,2.5984,0.2144,1.6925621,13.584473,13.5771,38.4149,28.92,4.0008,173.654,0,48753.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.002,13H 32M 34.4789999999994S,13.5927,4.519594,2.601,0.2112,1.692206,13.583105,13.5752,38.4138,28.9196,4.003,173.751,0,48754.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.229,13H 32M 35.4789999999994S,13.5933,4.519691,2.6016,0.2096,1.6916463,13.582421,13.5758,38.414,28.9196,4.0002,173.628,0,48755.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
119.704,13H 32M 36.4789999999994S,13.5944,4.519813,2.6019,0.2128,1.6915446,13.582421,13.5769,38.4143,28.9196,4.0009,173.656,0,48756.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
119.621,13H 32M 37.4789999999994S,13.5925,4.519512,2.6026,0.2277,1.6910867,13.581053,13.5751,38.4134,28.9192,4.0043,173.807,0,48757.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.221,13H 32M 38.4789999999994S,13.5888,4.51907,2.6033,0.2278,1.6910867,13.573529,13.5712,38.4127,28.9195,4.0042,173.8,0,48758.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.001,13H 32M 39.4789999999994S,13.5925,4.519556,2.6034,0.2207,1.6907814,13.577633,13.575,38.4136,28.9195,4.0046,173.818,0,48759.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.135,13H 32M 40.4789999999994S,13.5899,4.519164,2.6044,0.2101,1.6904762,13.576265,13.5723,38.4125,28.9191,4.0097,174.04,0,48760.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.391,13H 32M 41.4789999999994S,13.5893,4.519145,2.6059,0.2206,1.6902727,13.574897,13.5718,38.4127,28.9195,4.0114,174.116,0,48761.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
119.562,13H 32M 42.4789999999994S,13.5901,4.519173,2.6061,0.2085,1.6899166,13.576949,13.5727,38.4126,28.9192,4.0082,173.975,0,48762.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
119.479,13H 32M 43.4789999999994S,13.5902,4.519217,2.6058,0.2006,1.6900692,13.571477,13.5728,38.4129,28.9194,4.0074,173.938,0,48763.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.149,13H 32M 44.4789999999994S,13.5871,4.518832,2.6059,0.2064,1.6899674,13.570109,13.5696,38.4121,28.9195,4.0107,174.083,0,48764.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.14,13H 32M 45.4789999999994S,13.5882,4.518958,2.6069,0.2046,1.6898657,13.569425,13.5707,38.4122,28.9193,4.0152,174.278,0,48765.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.252,13H 32M 46.4789999999994S,13.5866,4.518769,2.6085,0.2103,1.6897131,13.574213,13.5691,38.4119,28.9194,4.0167,174.342,0,48766.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.144,13H 32M 47.4789999999994S,13.5883,4.518985,2.6084,0.2171,1.6897639,13.568741,13.5708,38.4123,28.9194,4.0137,174.213,0,48767.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
119.815,13H 32M 48.4789999999994S,13.5876,4.518872,2.6084,0.2192,1.6894587,13.573529,13.5701,38.4121,28.9193,4.0136,174.208,0,48768.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
119.805,13H 32M 49.4789999999994S,13.5881,4.518931,2.6083,0.2133,1.6893569,13.577633,13.5706,38.4121,28.9193,4.014,174.226,0,48769.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
119.995,13H 32M 50.4789999999994S,13.5854,4.51856,2.609,0.207,1.6895096,13.575581,13.5679,38.4113,28.9192,4.0183,174.412,0,48770.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.333,13H 32M 51.4789999999994S,13.5842,4.51843,2.6098,0.1998,1.6893061,13.577633,13.5667,38.4111,28.9193,4.0185,174.423,0,48771.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.458,13H 32M 52.4789999999994S,13.584,4.518425,2.61,0.1884,1.6892552,13.566689,13.5665,38.4111,28.9194,4.0182,174.408,0,48772.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.314,13H 32M 53.4789999999994S,13.5847,4.518488,2.6098,0.1947,1.6895096,13.569425,13.5672,38.4112,28.9192,4.0167,174.345,0,48773.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.379,13H 32M 54.4789999999994S,13.584,4.518401,2.61,0.2031,1.6891534,13.570109,13.5664,38.411,28.9193,4.0179,174.395,0,48774.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
120.25,13H 32M 55.4789999999994S,13.5845,4.518454,2.6095,0.2185,1.6891026,13.568057,13.567,38.411,28.9192,4.0132,174.19,0,48775.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18 1 2021,NA,NA,NA,NA,NA,NA,NA,NA,18,1,2021
