frame,frale_syn,sn,counter,counter_down,v_main,q_asummary,numerici_qa,hex_qa,beta700_wave,chl_lo_gain,chl_5_volt,chl_ltc,chl_raw,chl_micro_l,chl_hi_gain,chl_em_wave,chl_lo_gain_2,chl_5_volt_2,chl_ltc_2,chl_raw_2,chl_micro_l_2,chl_hi_gain_2,chl_em_wave_2,fdom_lo_gain,chl_5_volt_3,time,date,fluo_flbb,bb700,cdom,echov1,fluo_440,fluo_470,fluo_532,echo3x
ECOV2-B00206,ECOV2-B,00206,2620,0,13.84,1,1112222211111111,00005540,700,59,54265,29062,163,163,163,695,61,54279,28240,174,174,174,695,71,54235,14H 39M 54S,18-01-20,124,171,52,534,121,129,58,541
ECOV2-B00206,ECOV2-B,00206,2621,0,13.84,1,1112222211111111,00005540,700,61,54266,29062,173,173,173,695,61,54281,28225,179,179,179,695,71,54237,14H 39M 55S,18-01-20,122,170,52,534,120,130,57,541
ECOV2-B00206,ECOV2-B,00206,2622,0,13.83,1,1112222211111111,00005540,700,59,54264,29066,160,160,160,695,60,54281,28231,170,170,170,695,70,54236,14H 39M 56S,18-01-20,130,209,49,534,124,134,57,542
ECOV2-B00206,ECOV2-B,00206,2623,0,13.84,1,1112222211111111,00005540,700,60,54261,29089,160,160,160,695,60,54280,28254,170,170,170,695,70,54236,14H 39M 57S,18-01-20,122,171,58,534,118,129,56,542
ECOV2-B00206,ECOV2-B,00206,2624,0,13.83,1,1112222211111111,00005540,700,60,54263,29061,166,166,166,695,60,54279,28248,171,171,171,695,69,54236,14H 39M 58S,18-01-20,127,179,52,534,120,128,53,542
ECOV2-B00206,ECOV2-B,00206,2625,0,13.84,1,1112222211111111,00005540,700,61,54265,29066,165,165,165,695,60,54280,28229,170,170,170,695,71,54235,14H 39M 59S,18-01-20,123,167,47,534,125,130,57,541
ECOV2-B00206,ECOV2-B,00206,2626,0,13.83,1,1112222211111111,00005540,700,59,54265,29060,171,171,171,695,62,54280,28233,179,179,179,695,71,54236,14H 40M 0S,18-01-20,124,164,54,534,123,132,59,542
ECOV2-B00206,ECOV2-B,00206,2627,0,13.84,1,1112222211111111,00005540,700,60,54264,29061,161,161,161,695,60,54279,28227,170,170,170,695,72,54235,14H 40M 1S,18-01-20,125,177,55,534,122,131,55,542
ECOV2-B00206,ECOV2-B,00206,2628,0,13.84,1,1112222211111111,00005540,700,60,54265,29055,166,166,166,695,61,54279,28232,175,175,175,695,70,54236,14H 40M 2S,18-01-20,127,173,62,534,123,135,59,541
ECOV2-B00206,ECOV2-B,00206,2629,0,13.84,1,1112222211111111,00005540,700,59,54265,29065,171,171,171,695,61,54281,28237,173,173,173,695,69,54236,14H 40M 3S,18-01-20,122,177,62,534,119,131,58,542
ECOV2-B00206,ECOV2-B,00206,2630,0,13.84,1,1112222211111111,00005540,700,60,54267,29058,171,171,171,695,60,54280,28240,175,175,175,695,72,54237,14H 40M 4S,18-01-20,122,173,60,534,118,132,59,541
ECOV2-B00206,ECOV2-B,00206,2631,0,13.84,1,1112222211111111,00005540,700,59,54266,29064,166,166,166,695,61,54280,28226,183,183,183,695,72,54235,14H 40M 5S,18-01-20,126,161,60,534,119,132,59,541
ECOV2-B00206,ECOV2-B,00206,2632,0,13.84,1,1112222211111111,00005540,700,60,54265,29067,167,167,167,695,60,54280,28224,173,173,173,695,71,54236,14H 40M 6S,18-01-20,126,157,59,534,119,131,58,542
ECOV2-B00206,ECOV2-B,00206,2633,0,13.83,1,1112222211111111,00005540,700,60,54265,29059,171,171,171,695,61,54279,28223,169,169,169,695,69,54235,14H 40M 7S,18-01-20,NA,NA,NA,NA,123,136,59,542
ECOV2-B00206,ECOV2-B,00206,2634,0,13.84,1,1112222211111111,00005540,700,61,54265,29062,168,168,168,695,60,54279,28228,174,174,174,695,71,54236,14H 40M 7S,18-01-20,NA,NA,NA,NA,123,136,59,542
ECOV2-B00206,ECOV2-B,00206,2635,0,13.83,1,1112222211111111,00005540,700,60,54265,29074,164,164,164,695,60,54280,28248,165,165,165,695,71,54237,14H 40M 8S,18-01-20,124,162,56,534,125,134,58,542
ECOV2-B00206,ECOV2-B,00206,2636,0,13.83,1,1112222211111111,00005540,700,60,54261,29076,170,170,170,695,61,54278,28255,172,172,172,695,71,54237,14H 40M 9S,18-01-20,123,163,52,534,122,130,57,542
ECOV2-B00206,ECOV2-B,00206,2637,0,13.83,1,1112222211111111,00005540,700,60,54267,29064,170,170,170,695,59,54281,28238,174,174,174,695,71,54236,14H 40M 10S,18-01-20,127,163,51,534,131,142,56,541
ECOV2-B00206,ECOV2-B,00206,2638,0,13.84,1,1112222211111111,00005540,700,60,54264,29075,167,167,167,695,61,54280,28254,172,172,172,695,70,54238,14H 40M 11S,18-01-20,129,168,50,534,120,133,61,542
ECOV2-B00206,ECOV2-B,00206,2639,0,13.84,1,1112222211111111,00005540,700,60,54260,29089,167,167,167,695,61,54279,28268,175,175,175,695,70,54236,14H 40M 12S,18-01-20,124,170,57,534,121,132,60,541
ECOV2-B00206,ECOV2-B,00206,2640,0,13.84,1,1112222211111111,00005540,700,60,54265,29064,174,174,174,695,60,54279,28239,177,177,177,695,71,54236,14H 40M 13S,18-01-20,123,171,55,534,121,133,58,541
ECOV2-B00206,ECOV2-B,00206,2641,0,13.83,1,1112222211111111,00005540,700,60,54262,29080,169,169,169,695,62,54279,28261,179,179,179,695,71,54237,14H 40M 14S,18-01-20,123,180,52,534,123,131,59,542
ECOV2-B00206,ECOV2-B,00206,2642,0,13.83,1,1112222211111111,00005540,700,59,54258,29096,162,162,162,695,62,54277,28242,168,168,168,695,55,54235,14H 40M 15S,18-01-20,118,174,49,534,121,132,58,542
ECOV2-B00206,ECOV2-B,00206,2643,0,13.84,1,1112222211111111,00005540,700,60,54259,29109,163,163,163,695,59,54278,28213,168,168,168,695,50,54236,14H 40M 16S,18-01-20,123,174,58,534,123,131,59,541
ECOV2-B00206,ECOV2-B,00206,2644,0,13.83,1,1112222211111111,00005540,700,60,54259,29105,173,173,173,695,60,54279,28220,177,177,177,695,55,54236,14H 40M 17S,18-01-20,124,158,61,534,125,136,59,541
ECOV2-B00206,ECOV2-B,00206,2645,0,13.84,1,1112222211111111,00005540,700,61,54267,29068,169,169,169,695,60,54280,28225,177,177,177,695,72,54237,14H 40M 18S,18-01-20,124,173,57,534,125,131,57,542
ECOV2-B00206,ECOV2-B,00206,2646,0,13.83,1,1112222211111111,00005540,700,59,54258,29111,164,164,164,695,61,54278,28220,169,169,169,695,50,54236,14H 40M 19S,18-01-20,128,181,58,534,127,133,60,542
ECOV2-B00206,ECOV2-B,00206,2647,0,13.84,1,1112222211111111,00005540,700,61,54258,29113,166,166,166,695,60,54278,28229,182,182,182,695,50,54236,14H 40M 20S,18-01-20,123,170,54,534,123,132,58,541
ECOV2-B00206,ECOV2-B,00206,2648,0,13.84,1,1112222211111111,00005540,700,61,54264,29066,167,167,167,695,60,54280,28243,175,175,175,695,69,54236,14H 40M 21S,18-01-20,123,180,54,534,122,133,58,541
ECOV2-B00206,ECOV2-B,00206,2649,0,13.83,1,1112222211111111,00005540,700,59,54259,29094,163,163,163,695,58,54278,28232,166,166,166,695,56,54236,14H 40M 22S,18-01-20,121,178,53,534,125,131,58,542
ECOV2-B00206,ECOV2-B,00206,2650,0,13.84,1,1112222211111111,00005540,700,60,54258,29110,165,165,165,695,61,54279,28235,177,177,177,695,50,54235,14H 40M 23S,18-01-20,NA,NA,NA,NA,124,134,59,541
ECOV2-B00206,ECOV2-B,00206,2651,0,13.84,1,1112222211111111,00005540,700,60,54265,29052,167,167,167,695,61,54280,28223,171,171,171,695,72,54235,14H 40M 23S,18-01-20,NA,NA,NA,NA,124,134,59,541
ECOV2-B00206,ECOV2-B,00206,2652,0,13.84,1,1112222211111111,00005540,700,59,54257,29110,165,165,165,695,60,54278,28222,171,171,171,695,49,54235,14H 40M 24S,18-01-20,126,174,52,534,120,132,60,541
ECOV2-B00206,ECOV2-B,00206,2653,0,13.83,1,1112222211111111,00005540,700,61,54259,29087,174,174,174,695,60,54278,28225,175,175,175,695,55,54235,14H 40M 25S,18-01-20,116,177,52,534,119,129,56,541
ECOV2-B00206,ECOV2-B,00206,2654,0,13.84,1,1112222211111111,00005540,700,61,54265,29067,175,175,175,695,61,54281,28226,177,177,177,695,71,54237,14H 40M 26S,18-01-20,123,169,50,534,120,132,59,542
ECOV2-B00206,ECOV2-B,00206,2655,0,13.83,1,1112222211111111,00005540,700,61,54258,29112,167,167,167,695,60,54279,28224,182,182,182,695,50,54235,14H 40M 27S,18-01-20,125,179,50,534,113,132,58,542
ECOV2-B00206,ECOV2-B,00206,2656,0,13.84,1,1112222211111111,00005540,700,60,54257,29104,171,171,171,695,61,54277,28217,175,175,175,695,49,54236,14H 40M 28S,18-01-20,125,185,51,534,116,132,58,541
ECOV2-B00206,ECOV2-B,00206,2657,0,13.84,1,1112222211111111,00005540,700,61,54261,29093,175,175,175,695,61,54278,28246,176,176,176,695,63,54236,14H 40M 29S,18-01-20,130,179,52,534,117,132,61,542
ECOV2-B00206,ECOV2-B,00206,2658,0,13.84,1,1112222211111111,00005540,700,61,54258,29113,170,170,170,695,60,54279,28235,175,175,175,695,50,54235,14H 40M 30S,18-01-20,122,182,54,534,117,128,59,542
ECOV2-B00206,ECOV2-B,00206,2659,0,13.84,1,1112222211111111,00005540,700,61,54257,29114,173,173,173,695,60,54277,28221,179,179,179,695,50,54237,14H 40M 31S,18-01-20,127,191,58,534,118,129,59,541
ECOV2-B00206,ECOV2-B,00206,2660,0,13.84,1,1112222211111111,00005540,700,61,54258,29114,171,171,171,695,61,54278,28209,179,179,179,695,50,54236,14H 40M 32S,18-01-20,120,180,58,534,120,131,60,542
ECOV2-B00206,ECOV2-B,00206,2661,0,13.84,1,1112222211111111,00005540,700,59,54258,29108,174,174,174,695,61,54278,28218,176,176,176,695,50,54234,14H 40M 33S,18-01-20,127,180,57,534,119,134,62,542
ECOV2-B00206,ECOV2-B,00206,2662,0,13.84,1,1112222211111111,00005540,700,61,54258,29115,175,175,175,695,61,54277,28237,180,180,180,695,50,54235,14H 40M 34S,18-01-20,129,171,60,534,119,133,63,542
ECOV2-B00206,ECOV2-B,00206,2663,0,13.84,1,1112222211111111,00005540,700,61,54257,29102,176,176,176,695,61,54277,28225,183,183,183,695,50,54233,14H 40M 35S,18-01-20,128,187,59,534,125,139,60,541
ECOV2-B00206,ECOV2-B,00206,2664,0,13.83,1,1112222211111111,00005540,700,59,54257,29111,174,174,174,695,62,54278,28219,180,180,180,695,50,54235,14H 40M 36S,18-01-20,124,185,54,534,121,131,63,541
ECOV2-B00206,ECOV2-B,00206,2665,0,13.84,1,1112222211111111,00005540,700,60,54258,29120,172,172,172,695,62,54277,28233,193,193,193,695,50,54235,14H 40M 37S,18-01-20,122,191,55,534,123,136,59,541
ECOV2-B00206,ECOV2-B,00206,2666,0,13.84,1,1112222211111111,00005540,700,61,54257,29116,174,174,174,695,61,54277,28227,186,186,186,695,50,54233,14H 40M 38S,18-01-20,125,180,57,534,122,136,62,542
ECOV2-B00206,ECOV2-B,00206,2667,0,13.84,1,1112222211111111,00005540,700,60,54257,29113,176,176,176,695,61,54278,28218,179,179,179,695,50,54236,14H 40M 39S,18-01-20,NA,NA,NA,NA,122,137,62,542
ECOV2-B00206,ECOV2-B,00206,2668,0,13.84,1,1112222211111111,00005540,700,60,54256,29106,171,171,171,695,61,54277,28213,178,178,178,695,48,54234,14H 40M 39S,18-01-20,NA,NA,NA,NA,122,137,62,542
ECOV2-B00206,ECOV2-B,00206,2669,0,13.84,1,1112222211111111,00005540,700,60,54258,29113,179,179,179,695,62,54277,28218,185,185,185,695,50,54234,14H 40M 40S,18-01-20,126,177,58,534,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,2669,0,13.84,1,1112222211111111,00005540,700,60,54258,29113,179,179,179,695,62,54277,28218,185,185,185,695,50,54234,14H 40M 40S,18-01-20,123,182,57,534,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,2670,0,13.84,1,1112222211111111,00005540,700,61,54257,29109,176,176,176,695,60,54277,28217,180,180,180,695,50,54235,14H 40M 41S,18-01-20,NA,NA,NA,NA,120,136,60,541
ECOV2-B00206,ECOV2-B,00206,2670,0,13.84,1,1112222211111111,00005540,700,61,54257,29109,176,176,176,695,60,54277,28217,180,180,180,695,50,54235,14H 40M 41S,18-01-20,NA,NA,NA,NA,124,134,62,541
ECOV2-B00206,ECOV2-B,00206,2671,0,13.84,1,1112222211111111,00005540,700,60,54257,29111,173,173,173,695,62,54277,28223,181,181,181,695,48,54234,14H 40M 42S,18-01-20,126,177,56,534,126,135,61,542
ECOV2-B00206,ECOV2-B,00206,2672,0,13.84,1,1112222211111111,00005540,700,60,54257,29115,175,175,175,695,61,54278,28220,179,179,179,695,51,54235,14H 40M 43S,18-01-20,123,180,55,534,123,134,59,541
ECOV2-B00206,ECOV2-B,00206,2673,0,13.84,1,1112222211111111,00005540,700,60,54258,29107,178,178,178,695,62,54278,28219,183,183,183,695,50,54235,14H 40M 44S,18-01-20,126,163,55,534,122,134,63,542
ECOV2-B00206,ECOV2-B,00206,2674,0,13.84,1,1112222211111111,00005540,700,61,54257,29105,177,177,177,695,62,54277,28211,182,182,182,695,50,54235,14H 40M 45S,18-01-20,126,186,54,534,120,129,62,542
ECOV2-B00206,ECOV2-B,00206,2675,0,13.83,1,1112222211111111,00005540,700,61,54257,29106,173,173,173,695,62,54277,28216,187,187,187,695,50,54236,14H 40M 46S,18-01-20,128,175,55,534,122,133,61,542
ECOV2-B00206,ECOV2-B,00206,2676,0,13.84,1,1112222211111111,00005540,700,61,54257,29104,172,172,172,695,62,54275,28214,183,183,183,695,50,54236,14H 40M 47S,18-01-20,128,176,57,534,121,135,59,542
ECOV2-B00206,ECOV2-B,00206,2677,0,13.84,1,1112222211111111,00005540,700,60,54258,29106,175,175,175,695,60,54278,28222,181,181,181,695,50,54236,14H 40M 48S,18-01-20,128,179,58,534,121,133,61,541
ECOV2-B00206,ECOV2-B,00206,2678,0,13.83,1,1112222211111111,00005540,700,61,54257,29105,179,179,179,695,62,54279,28211,197,197,197,695,49,54235,14H 40M 49S,18-01-20,128,179,53,534,122,133,60,542
ECOV2-B00206,ECOV2-B,00206,2679,0,13.84,1,1112222211111111,00005540,700,62,54258,29101,179,179,179,695,61,54279,28210,187,187,187,695,48,54234,14H 40M 50S,18-01-20,126,186,56,534,122,136,60,541
ECOV2-B00206,ECOV2-B,00206,2680,0,13.84,1,1112222211111111,00005540,700,60,54258,29106,171,171,171,695,63,54278,28221,182,182,182,695,50,54235,14H 40M 51S,18-01-20,122,185,54,534,120,128,59,541
ECOV2-B00206,ECOV2-B,00206,2681,0,13.84,1,1112222211111111,00005540,700,60,54257,29115,169,169,169,695,61,54278,28220,178,178,178,695,48,54235,14H 40M 52S,18-01-20,127,169,54,534,122,136,59,541
ECOV2-B00206,ECOV2-B,00206,2682,0,13.84,1,1112222211111111,00005540,700,63,54258,29113,198,198,198,695,61,54278,28215,187,187,187,695,50,54236,14H 40M 53S,18-01-20,129,160,56,534,120,132,59,541
ECOV2-B00206,ECOV2-B,00206,2683,0,13.84,1,1112222211111111,00005540,700,60,54259,29111,170,170,170,695,62,54277,28228,175,175,175,695,49,54236,14H 40M 54S,18-01-20,127,171,53,534,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,2684,0,13.83,1,1112222211111111,00005540,700,61,54257,29110,174,174,174,695,61,54277,28227,188,188,188,695,50,54236,14H 40M 54S,18-01-20,127,171,53,534,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,2685,0,13.84,1,1112222211111111,00005540,700,61,54257,29101,176,176,176,695,61,54275,28211,185,185,185,695,49,54235,14H 40M 55S,18-01-20,127,165,56,534,118,133,55,541
ECOV2-B00206,ECOV2-B,00206,2686,0,13.84,1,1112222211111111,00005540,700,61,54257,29101,172,172,172,695,61,54279,28221,177,177,177,695,50,54236,14H 40M 56S,18-01-20,127,181,52,534,122,136,60,541
ECOV2-B00206,ECOV2-B,00206,2687,0,13.84,1,1112222211111111,00005540,700,61,54258,29110,173,173,173,695,62,54278,28215,178,178,178,695,50,54235,14H 40M 57S,18-01-20,123,179,53,534,121,129,59,541
ECOV2-B00206,ECOV2-B,00206,2688,0,13.84,1,1112222211111111,00005540,700,60,54258,29109,177,177,177,695,61,54277,28217,182,182,182,695,50,54236,14H 40M 58S,18-01-20,NA,NA,NA,NA,120,131,57,541
ECOV2-B00206,ECOV2-B,00206,2688,0,13.84,1,1112222211111111,00005540,700,60,54258,29109,177,177,177,695,61,54277,28217,182,182,182,695,50,54236,14H 40M 58S,18-01-20,NA,NA,NA,NA,123,134,59,542
ECOV2-B00206,ECOV2-B,00206,2689,0,13.84,1,1112222211111111,00005540,700,60,54258,29109,167,167,167,695,61,54280,28216,176,176,176,695,49,54235,14H 40M 59S,18-01-20,127,166,49,534,119,127,56,541
ECOV2-B00206,ECOV2-B,00206,2690,0,13.84,1,1112222211111111,00005540,700,60,54259,29110,175,175,175,695,61,54279,28208,179,179,179,695,49,54235,14H 41M 0S,18-01-20,123,174,57,534,121,129,60,542
ECOV2-B00206,ECOV2-B,00206,2691,0,13.83,1,1112222211111111,00005540,700,60,54257,29108,176,176,176,695,62,54277,28211,182,182,182,695,50,54236,14H 41M 1S,18-01-20,128,166,60,534,119,136,56,542
ECOV2-B00206,ECOV2-B,00206,2692,0,13.84,1,1112222211111111,00005540,700,61,54258,29100,173,173,173,695,61,54276,28222,179,179,179,695,50,54235,14H 41M 2S,18-01-20,130,165,55,534,119,129,55,542
ECOV2-B00206,ECOV2-B,00206,2693,0,13.84,1,1112222211111111,00005540,700,60,54258,29104,174,174,174,695,62,54277,28215,180,180,180,695,49,54234,14H 41M 3S,18-01-20,122,167,53,534,115,129,58,542
ECOV2-B00206,ECOV2-B,00206,2694,0,13.84,1,1112222211111111,00005540,700,60,54257,29109,168,168,168,695,60,54276,28210,176,176,176,695,49,54234,14H 41M 4S,18-01-20,122,163,52,534,121,132,56,542
ECOV2-B00206,ECOV2-B,00206,2695,0,13.84,1,1112222211111111,00005540,700,61,54256,29101,169,169,169,695,61,54275,28208,181,181,181,695,49,54234,14H 41M 5S,18-01-20,127,162,50,534,119,131,59,542
ECOV2-B00206,ECOV2-B,00206,2696,0,13.84,1,1112222211111111,00005540,700,60,54256,29109,165,165,165,695,60,54275,28211,174,174,174,695,50,54234,14H 41M 6S,18-01-20,122,164,51,534,115,125,55,542
ECOV2-B00206,ECOV2-B,00206,2697,0,13.84,1,1112222211111111,00005540,700,59,54257,29107,162,162,162,695,59,54275,28222,166,166,166,695,50,54234,14H 41M 7S,18-01-20,114,163,47,534,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,2698,0,13.84,1,1112222211111111,00005540,700,60,54257,29101,168,168,168,695,61,54275,28214,180,180,180,695,49,54234,14H 41M 7S,18-01-20,114,163,47,534,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,2699,0,13.84,1,1112222211111111,00005540,700,59,54257,29093,167,167,167,695,60,54277,28219,178,178,178,695,50,54234,14H 41M 8S,18-01-20,122,158,50,534,115,124,57,542
ECOV2-B00206,ECOV2-B,00206,2700,0,13.84,1,1112222211111111,00005540,700,58,54257,29088,157,157,157,695,60,54276,28209,165,165,165,695,50,54233,14H 41M 9S,18-01-20,118,171,52,534,113,126,59,541
ECOV2-B00206,ECOV2-B,00206,2701,0,13.84,1,1112222211111111,00005540,700,59,54258,29095,163,163,163,695,58,54277,28212,163,163,163,695,49,54234,14H 41M 10S,18-01-20,109,167,49,534,111,126,55,542
ECOV2-B00206,ECOV2-B,00206,2702,0,13.84,1,1112222211111111,00005540,700,57,54257,29103,153,153,153,695,58,54278,28203,162,162,162,695,50,54233,14H 41M 11S,18-01-20,116,167,55,534,112,102,59,542
ECOV2-B00206,ECOV2-B,00206,2703,0,13.84,1,1112222211111111,00005540,700,59,54257,29098,161,161,161,695,60,54276,28206,168,168,168,695,50,54235,14H 41M 12S,18-01-20,116,169,54,534,112,125,56,541
ECOV2-B00206,ECOV2-B,00206,2704,0,13.84,1,1112222211111111,00005540,700,59,54257,29108,159,159,159,695,58,54276,28213,159,159,159,695,50,54232,14H 41M 13S,18-01-20,114,173,57,534,97,122,61,542
ECOV2-B00206,ECOV2-B,00206,2705,0,13.84,1,1112222211111111,00005540,700,58,54257,29109,160,160,160,695,59,54277,28216,162,162,162,695,50,54234,14H 41M 14S,18-01-20,118,163,53,534,99,121,61,542
ECOV2-B00206,ECOV2-B,00206,2706,0,13.84,1,1112222211111111,00005540,700,58,54257,29102,159,159,159,695,59,54276,28214,164,164,164,695,50,54234,14H 41M 15S,18-01-20,112,170,50,534,110,124,57,542
ECOV2-B00206,ECOV2-B,00206,2707,0,13.84,1,1112222211111111,00005540,700,59,54257,29106,155,155,155,695,58,54276,28223,162,162,162,695,50,54233,14H 41M 16S,18-01-20,108,163,47,534,108,124,57,542
ECOV2-B00206,ECOV2-B,00206,2708,0,13.84,1,1112222211111111,00005540,700,59,54257,29102,159,159,159,695,58,54278,28207,159,159,159,695,50,54234,14H 41M 17S,18-01-20,115,165,51,534,104,122,55,542
ECOV2-B00206,ECOV2-B,00206,2709,0,13.84,1,1112222211111111,00005540,700,58,54256,29095,149,149,149,695,58,54276,28213,155,155,155,695,49,54233,14H 41M 18S,18-01-20,NA,NA,NA,NA,101,125,55,542
ECOV2-B00206,ECOV2-B,00206,2709,0,13.84,1,1112222211111111,00005540,700,58,54256,29095,149,149,149,695,58,54276,28213,155,155,155,695,49,54233,14H 41M 18S,18-01-20,NA,NA,NA,NA,110,127,62,542
ECOV2-B00206,ECOV2-B,00206,2710,0,13.84,1,1112222211111111,00005540,700,59,54258,29099,158,158,158,695,59,54276,28219,160,160,160,695,50,54234,14H 41M 19S,18-01-20,114,159,66,534,103,122,57,542
ECOV2-B00206,ECOV2-B,00206,2711,0,13.84,1,1112222211111111,00005540,700,60,54258,29108,169,169,169,695,59,54277,28206,159,159,159,695,50,54233,14H 41M 20S,18-01-20,108,164,53,534,103,117,58,542
ECOV2-B00206,ECOV2-B,00206,2712,0,13.84,1,1112222211111111,00005540,700,58,54257,29099,156,156,156,695,58,54277,28207,164,164,164,695,49,54235,14H 41M 21S,18-01-20,115,168,53,534,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,2713,0,13.84,1,1112222211111111,00005540,700,59,54256,29106,164,164,164,695,59,54276,28197,165,165,165,695,50,54233,14H 41M 21S,18-01-20,115,168,53,534,NA,NA,NA,NA
ECOV2-B00206,ECOV2-B,00206,2714,0,13.84,1,1112222211111111,00005540,700,58,54257,29104,153,153,153,695,58,54277,28203,162,162,162,695,50,54234,14H 41M 22S,18-01-20,115,185,51,534,104,121,57,541
ECOV2-B00206,ECOV2-B,00206,2715,0,13.84,1,1112222211111111,00005540,700,56,54257,29106,150,150,150,695,60,54278,28211,158,158,158,695,50,54233,14H 41M 23S,18-01-20,112,171,53,534,107,122,57,542
ECOV2-B00206,ECOV2-B,00206,2716,0,13.84,1,1112222211111111,00005540,700,58,54258,29110,151,151,151,695,58,54275,28210,163,163,163,695,50,54234,14H 41M 24S,18-01-20,113,169,51,534,105,120,57,542
ECOV2-B00206,ECOV2-B,00206,2717,0,13.84,1,1112222211111111,00005540,700,57,54257,29111,156,156,156,695,58,54276,28196,162,162,162,695,49,54235,14H 41M 25S,18-01-20,110,164,53,534,104,120,57,542
ECOV2-B00206,ECOV2-B,00206,2718,0,13.84,1,1112222211111111,00005540,700,57,54258,29096,146,146,146,695,56,54278,28215,150,150,150,695,50,54235,14H 41M 26S,18-01-20,111,169,50,534,104,118,58,542
ECOV2-B00206,ECOV2-B,00206,2719,0,13.84,1,1112222211111111,00005540,700,59,54256,29111,155,155,155,695,60,54276,28215,158,158,158,695,50,54234,14H 41M 27S,18-01-20,103,152,54,534,102,123,55,541
ECOV2-B00206,ECOV2-B,00206,2720,0,13.83,1,1112222211111111,00005540,700,56,54257,29105,155,155,155,695,59,54277,28207,162,162,162,695,49,54234,14H 41M 28S,18-01-20,114,163,54,534,118,136,50,542
ECOV2-B00206,ECOV2-B,00206,2721,0,13.84,1,1112222211111111,00005540,700,57,54256,29095,150,150,150,695,58,54274,28195,156,156,156,695,50,54232,14H 41M 29S,18-01-20,110,184,53,534,95,119,63,542
ECOV2-B00206,ECOV2-B,00206,2722,0,13.83,1,1112222211111111,00005540,700,58,54256,29104,154,154,154,695,59,54276,28214,155,155,155,695,50,54234,14H 41M 30S,18-01-20,113,185,57,534,88,117,50,542
ECOV2-B00206,ECOV2-B,00206,2723,0,13.84,1,1112222211111111,00005540,700,58,54257,29099,159,159,159,695,59,54277,28207,160,160,160,695,49,54234,14H 41M 31S,18-01-20,110,175,55,534,98,112,70,542
ECOV2-B00206,ECOV2-B,00206,2724,0,13.83,1,1112222211111111,00005540,700,58,54257,29104,148,148,148,695,58,54276,28206,153,153,153,695,49,54235,14H 41M 32S,18-01-20,105,169,55,534,101,118,62,542
ECOV2-B00206,ECOV2-B,00206,2725,0,13.84,1,1112222211111111,00005540,700,58,54257,29100,151,151,151,695,58,54276,28209,151,151,151,695,50,54235,14H 41M 33S,18-01-20,109,158,71,534,96,125,47,542
ECOV2-B00206,ECOV2-B,00206,2726,0,13.84,1,1112222211111111,00005540,700,57,54257,29109,150,150,150,695,59,54276,28227,156,156,156,695,49,54234,14H 41M 34S,18-01-20,113,158,61,534,120,152,64,541
ECOV2-B00206,ECOV2-B,00206,2727,0,13.84,1,1112222211111111,00005540,700,57,54258,29098,149,149,149,695,60,54276,28209,168,168,168,695,50,54234,14H 41M 35S,18-01-20,111,162,53,534,96,111,60,542
ECOV2-B00206,ECOV2-B,00206,2728,0,13.84,1,1112222211111111,00005540,700,57,54257,29097,148,148,148,695,58,54275,28210,150,150,150,695,50,54234,14H 41M 36S,18-01-20,NA,NA,NA,NA,89,113,53,542
ECOV2-B00206,ECOV2-B,00206,2729,0,13.84,1,1112222211111111,00005540,700,76,54256,29089,342,342,342,695,58,54274,28199,158,158,158,695,50,54230,14H 41M 36S,18-01-20,NA,NA,NA,NA,89,113,53,542
ECOV2-B00206,ECOV2-B,00206,2730,0,13.84,1,1112222211111111,00005540,700,58,54256,29103,155,155,155,695,58,54277,28217,157,157,157,695,50,54234,14H 41M 37S,18-01-20,111,178,58,534,90,113,68,542
ECOV2-B00206,ECOV2-B,00206,2731,0,13.84,1,1112222211111111,00005540,700,57,54257,29094,150,150,150,695,59,54276,28212,156,156,156,695,50,54234,14H 41M 38S,18-01-20,115,187,52,534,98,113,58,542
ECOV2-B00206,ECOV2-B,00206,2732,0,13.84,1,1112222211111111,00005540,700,58,54257,29098,150,150,150,695,59,54276,28202,154,154,154,695,50,54234,14H 41M 39S,18-01-20,110,183,57,534,119,102,39,542
ECOV2-B00206,ECOV2-B,00206,2733,0,13.84,1,1112222211111111,00005540,700,59,54257,29107,153,153,153,695,59,54277,28210,151,151,151,695,50,54234,14H 41M 40S,18-01-20,107,171,54,534,101,120,56,542
ECOV2-B00206,ECOV2-B,00206,2734,0,13.84,1,1112222211111111,00005540,700,58,54257,29116,154,154,154,695,58,54277,28214,155,155,155,695,51,54233,14H 41M 41S,18-01-20,105,162,37,534,73,93,69,542
ECOV2-B00206,ECOV2-B,00206,2735,0,13.83,1,1112222211111111,00005540,700,58,54257,29108,152,152,152,695,59,54278,28193,154,154,154,695,50,54232,14H 41M 42S,18-01-20,111,159,65,534,116,132,62,541
